timestamp,open,high,low,close,volume
2024-06-26 06:33:00-07:00,61561.27,61724.85,61561.27,61706.96,29.12302066
2024-06-26 06:34:00-07:00,61702.88,61702.88,61589.24,61647.61,11.53443368
2024-06-26 06:35:00-07:00,61647.61,61654.96,61616.54,61621.87,5.10549141
2024-06-26 06:36:00-07:00,61621.87,61692.54,61606.6,61673.54,13.42258708
2024-06-26 06:37:00-07:00,61673.53,61706.94,61655.24,61655.24,10.41837955
2024-06-26 06:38:00-07:00,61655.24,61683.08,61628.89,61639.39,11.8646245
2024-06-26 06:39:00-07:00,61639.39,61646.64,61568.1,61574.28,4.31449718
2024-06-26 06:40:00-07:00,61579.04,61648.43,61576.03,61619.8,11.54287755
2024-06-26 06:41:00-07:00,61620.31,61622.58,61528.9,61538.3,7.63678882
2024-06-26 06:42:00-07:00,61538.3,61598.76,61523.24,61580.55,9.20477233
2024-06-26 06:43:00-07:00,61578.31,61636.25,61570.0,61621.07,7.57317788
2024-06-26 06:44:00-07:00,61621.07,61635.4,61608.61,61613.67,6.62410886
2024-06-26 06:45:00-07:00,61613.66,61714.07,61574.19,61699.42,10.57754403
2024-06-26 06:46:00-07:00,61699.42,61744.13,61679.77,61742.98,9.13143924
2024-06-26 06:47:00-07:00,61741.45,61778.11,61701.48,61712.71,16.63791895
2024-06-26 06:48:00-07:00,61712.72,61758.04,61690.09,61710.39,17.37575457
2024-06-26 06:49:00-07:00,61705.86,61785.89,61698.57,61768.04,19.87739554
2024-06-26 06:50:00-07:00,61768.97,61815.27,61732.85,61753.52,25.19112463
2024-06-26 06:51:00-07:00,61753.52,61782.43,61711.64,61755.56,15.01869266
2024-06-26 06:52:00-07:00,61754.02,61793.03,61733.84,61769.92,22.50693281
2024-06-26 06:53:00-07:00,61768.43,61782.67,61740.38,61751.81,7.42075245
2024-06-26 06:54:00-07:00,61748.34,61748.34,61706.14,61708.14,6.75846751
2024-06-26 06:55:00-07:00,61710.37,61717.22,61695.81,61705.35,7.3512001
2024-06-26 06:56:00-07:00,61708.84,61806.93,61708.84,61799.22,11.26931556
2024-06-26 06:57:00-07:00,61796.17,61824.71,61789.57,61800.39,15.76544009
2024-06-26 06:58:00-07:00,61802.27,61808.89,61772.44,61780.12,7.0349501
2024-06-26 06:59:00-07:00,61780.13,61780.13,61717.05,61744.96,13.80365183
2024-06-26 07:00:00-07:00,61744.94,61763.81,61710.82,61723.95,6.15840909
2024-06-26 07:01:00-07:00,61716.97,61770.07,61697.76,61770.07,4.53805862
2024-06-26 07:02:00-07:00,61764.91,61817.08,61757.09,61766.58,4.27396739
2024-06-26 07:03:00-07:00,61768.93,61819.47,61762.42,61819.47,3.58799457
2024-06-26 07:04:00-07:00,61817.82,61879.87,61815.93,61859.67,14.02166814
2024-06-26 07:05:00-07:00,61859.68,61895.48,61828.96,61848.75,13.34846454
2024-06-26 07:06:00-07:00,61842.48,61848.2,61792.47,61804.33,10.41605142
2024-06-26 07:07:00-07:00,61799.24,61857.24,61782.09,61834.36,12.19709301
2024-06-26 07:08:00-07:00,61835.95,61888.54,61826.99,61846.58,11.18830646
2024-06-26 07:09:00-07:00,61846.59,61883.11,61819.81,61877.64,6.38582113
2024-06-26 07:10:00-07:00,61877.64,61894.13,61834.32,61845.27,8.31457044
2024-06-26 07:11:00-07:00,61842.9,61871.36,61824.47,61857.6,6.31110065
2024-06-26 07:12:00-07:00,61857.6,61947.0,61849.01,61906.11,19.11920508
2024-06-26 07:13:00-07:00,61911.22,61955.26,61911.21,61946.87,9.20140229
2024-06-26 07:14:00-07:00,61943.82,61948.74,61863.37,61898.47,13.56796747
2024-06-26 07:15:00-07:00,61898.47,61942.78,61860.86,61920.77,32.07753812
2024-06-26 07:16:00-07:00,61925.28,61979.26,61925.28,61964.83,17.56439522
2024-06-26 07:17:00-07:00,61964.82,61966.72,61915.61,61915.61,7.13597447
2024-06-26 07:18:00-07:00,61906.71,61933.39,61865.24,61865.24,13.63675989
2024-06-26 07:19:00-07:00,61865.25,61907.57,61838.41,61883.12,23.47163507
2024-06-26 07:20:00-07:00,61880.69,61882.68,61755.3,61757.98,14.30342743
2024-06-26 07:21:00-07:00,61757.34,61772.84,61709.57,61714.68,7.78804574
2024-06-26 07:22:00-07:00,61714.69,61776.18,61710.02,61734.77,6.38973735
2024-06-26 07:23:00-07:00,61734.77,61781.6,61717.47,61722.49,13.52439556
2024-06-26 07:24:00-07:00,61723.89,61747.25,61676.76,61694.74,9.93041664
2024-06-26 07:25:00-07:00,61696.3,61746.22,61659.2,61734.31,9.20412376
2024-06-26 07:26:00-07:00,61733.54,61781.61,61723.24,61751.37,6.5298478
2024-06-26 07:27:00-07:00,61751.37,61761.15,61693.97,61756.1,7.92304397
2024-06-26 07:28:00-07:00,61756.1,61756.1,61664.55,61675.52,3.12322295
2024-06-26 07:29:00-07:00,61672.81,61684.06,61635.49,61660.99,3.49772582
2024-06-26 07:30:00-07:00,61660.99,61695.67,61645.57,61679.42,6.97032857
2024-06-26 07:31:00-07:00,61678.46,61753.49,61678.46,61716.19,12.93220427
2024-06-26 07:32:00-07:00,61710.24,61756.13,61710.24,61749.54,2.85766507
2024-06-26 07:33:00-07:00,61749.55,61781.87,61727.27,61760.44,8.73389065
2024-06-26 07:34:00-07:00,61762.37,61772.77,61709.77,61720.67,3.47308899
2024-06-26 07:35:00-07:00,61720.66,61735.33,61647.66,61695.3,11.35149121
2024-06-26 07:36:00-07:00,61695.3,61695.3,61635.68,61660.26,6.86779349
2024-06-26 07:37:00-07:00,61660.26,61672.75,61564.19,61572.83,7.47709603
2024-06-26 07:38:00-07:00,61566.88,61611.99,61558.85,61563.19,9.81346773
2024-06-26 07:39:00-07:00,61561.72,61591.35,61538.32,61565.83,16.31662537
2024-06-26 07:40:00-07:00,61559.96,61604.43,61559.1,61564.12,4.13751338
2024-06-26 07:41:00-07:00,61564.11,61597.1,61543.11,61595.39,6.3607871
2024-06-26 07:42:00-07:00,61595.39,61642.23,61595.39,61631.85,3.74905937
2024-06-26 07:43:00-07:00,61631.85,61667.7,61625.72,61661.87,3.64156436
2024-06-26 07:44:00-07:00,61662.03,61681.36,61625.72,61672.73,4.39819704
2024-06-26 07:45:00-07:00,61672.75,61737.01,61641.8,61735.12,8.44833143
2024-06-26 07:46:00-07:00,61735.12,61806.13,61729.66,61758.15,6.34038308
2024-06-26 07:47:00-07:00,61760.16,61800.25,61760.16,61791.22,5.04981064
2024-06-26 07:48:00-07:00,61791.2,61844.21,61760.61,61834.06,21.15304273
2024-06-26 07:49:00-07:00,61834.05,61869.85,61794.45,61819.88,16.1427858
2024-06-26 07:50:00-07:00,61812.22,61860.43,61812.1,61853.37,6.77436651
2024-06-26 07:51:00-07:00,61850.53,61874.17,61817.23,61856.07,7.21815857
2024-06-26 07:52:00-07:00,61858.05,61865.31,61766.02,61783.21,7.91766644
2024-06-26 07:53:00-07:00,61784.49,61784.6,61751.59,61754.66,3.95314412
2024-06-26 07:54:00-07:00,61758.55,61793.22,61740.79,61780.43,2.36993945
2024-06-26 07:55:00-07:00,61780.41,61787.22,61740.8,61777.97,3.23164619
2024-06-26 07:56:00-07:00,61777.97,61794.15,61765.04,61782.94,1.90839125
2024-06-26 07:57:00-07:00,61784.44,61840.14,61773.17,61775.23,5.35213274
2024-06-26 07:58:00-07:00,61777.2,61777.2,61742.65,61769.69,5.20145244
2024-06-26 07:59:00-07:00,61769.7,61769.7,61706.52,61714.26,5.81082821
2024-06-26 08:00:00-07:00,61713.54,61757.12,61669.1,61672.59,6.14554069
2024-06-26 08:01:00-07:00,61672.59,61703.89,61612.73,61650.37,7.60062127
2024-06-26 08:02:00-07:00,61650.37,61664.15,61624.49,61638.46,7.98722775
2024-06-26 08:03:00-07:00,61638.46,61679.97,61627.74,61674.63,8.77781395
2024-06-26 08:04:00-07:00,61679.13,61695.33,61651.1,61655.96,24.25470221
2024-06-26 08:05:00-07:00,61655.95,61678.49,61605.17,61606.67,8.45722548
2024-06-26 08:06:00-07:00,61606.67,61617.16,61570.05,61601.35,2.8216094
2024-06-26 08:07:00-07:00,61601.36,61611.74,61565.18,61598.42,7.16601847
2024-06-26 08:08:00-07:00,61598.43,61621.95,61555.06,61570.91,8.42680511
2024-06-26 08:09:00-07:00,61568.4,61574.54,61506.74,61517.35,8.26053821
2024-06-26 08:10:00-07:00,61522.23,61543.46,61440.08,61463.56,24.34178266
2024-06-26 08:11:00-07:00,61463.85,61463.85,61264.14,61309.54,31.434254
2024-06-26 08:12:00-07:00,61309.53,61345.18,61250.0,61255.52,11.9083637
2024-06-26 08:13:00-07:00,61255.98,61287.31,61211.0,61248.27,22.0461034
2024-06-26 08:14:00-07:00,61248.3,61319.19,61248.3,61264.69,6.40507269
2024-06-26 08:15:00-07:00,61264.46,61298.26,61232.96,61273.68,7.33075183
2024-06-26 08:16:00-07:00,61279.64,61344.68,61278.47,61341.27,8.84923085
2024-06-26 08:17:00-07:00,61340.65,61355.53,61319.12,61333.0,5.13432022
2024-06-26 08:18:00-07:00,61335.48,61387.06,61335.48,61377.54,8.48086441
2024-06-26 08:19:00-07:00,61381.46,61408.8,61377.6,61402.79,7.65111091
2024-06-26 08:20:00-07:00,61399.38,61428.0,61378.83,61385.75,7.66731368
2024-06-26 08:21:00-07:00,61389.41,61405.77,61360.01,61367.26,3.84080825
2024-06-26 08:22:00-07:00,61360.01,61435.65,61355.97,61420.18,3.38743958
2024-06-26 08:23:00-07:00,61424.86,61456.2,61415.63,61454.18,3.83201127
2024-06-26 08:24:00-07:00,61456.18,61479.98,61400.18,61406.98,7.18363292
2024-06-26 08:25:00-07:00,61410.26,61432.5,61362.45,61365.2,3.99351417
2024-06-26 08:26:00-07:00,61365.2,61397.19,61353.18,61374.47,6.05657047
2024-06-26 08:27:00-07:00,61374.47,61438.97,61360.47,61420.47,2.70771232
2024-06-26 08:28:00-07:00,61421.79,61437.21,61367.15,61387.57,4.28389021
2024-06-26 08:29:00-07:00,61387.57,61415.16,61358.33,61359.04,7.99750524
2024-06-26 08:30:00-07:00,61359.03,61399.72,61330.0,61393.76,9.39264183
2024-06-26 08:31:00-07:00,61393.66,61419.97,61368.12,61390.44,1.84869772
2024-06-26 08:32:00-07:00,61390.44,61426.18,61379.12,61391.48,4.56646209
2024-06-26 08:33:00-07:00,61387.23,61387.23,61305.0,61330.42,5.10952318
2024-06-26 08:34:00-07:00,61330.42,61341.97,61254.52,61305.9,7.72900522
2024-06-26 08:35:00-07:00,61305.9,61359.15,61272.72,61333.66,5.96971484
2024-06-26 08:36:00-07:00,61336.59,61344.05,61281.08,61323.66,9.56867075
2024-06-26 08:37:00-07:00,61323.66,61327.83,61217.0,61268.86,26.04291453
2024-06-26 08:38:00-07:00,61270.72,61288.01,61148.2,61219.56,47.7394825
2024-06-26 08:39:00-07:00,61219.55,61248.18,61164.98,61240.04,26.25195889
2024-06-26 08:40:00-07:00,61240.03,61269.52,61194.39,61216.92,18.20431208
2024-06-26 08:41:00-07:00,61216.92,61235.22,61188.0,61210.73,8.644433
2024-06-26 08:42:00-07:00,61213.25,61258.61,61206.48,61239.09,11.12223298
2024-06-26 08:43:00-07:00,61239.09,61310.86,61233.67,61303.09,7.93200549
2024-06-26 08:44:00-07:00,61303.08,61319.73,61277.49,61306.5,4.34808649
2024-06-26 08:45:00-07:00,61303.49,61340.18,61283.81,61293.63,11.67806827
2024-06-26 08:46:00-07:00,61296.69,61325.33,61292.03,61322.16,8.54773769
2024-06-26 08:47:00-07:00,61322.16,61364.52,61322.16,61339.02,4.79217093
2024-06-26 08:48:00-07:00,61339.2,61342.27,61304.01,61334.21,3.73591968
2024-06-26 08:49:00-07:00,61345.4,61368.55,61339.14,61347.48,2.9039989
2024-06-26 08:50:00-07:00,61347.48,61377.19,61347.45,61375.84,4.21526924
2024-06-26 08:51:00-07:00,61374.78,61421.0,61372.53,61412.28,4.0447713
2024-06-26 08:52:00-07:00,61413.8,61435.12,61413.8,61419.13,2.76595049
2024-06-26 08:53:00-07:00,61421.87,61467.78,61365.87,61380.85,12.15299318
2024-06-26 08:54:00-07:00,61380.85,61473.72,61380.85,61466.89,7.52679591
2024-06-26 08:55:00-07:00,61466.89,61466.89,61390.88,61401.86,9.46777012
2024-06-26 08:56:00-07:00,61401.86,61423.33,61374.43,61421.21,5.6077876
2024-06-26 08:57:00-07:00,61421.21,61421.21,61377.87,61388.73,1.03650691
2024-06-26 08:58:00-07:00,61386.55,61414.21,61374.71,61406.19,5.44240023
2024-06-26 08:59:00-07:00,61406.19,61463.07,61402.73,61463.07,4.5098128
2024-06-26 09:00:00-07:00,61457.54,61461.38,61409.13,61429.24,4.89061841
2024-06-26 09:01:00-07:00,61429.24,61429.24,61404.38,61412.77,1.7215654
2024-06-26 09:02:00-07:00,61412.76,61438.84,61388.29,61424.61,18.80468864
2024-06-26 09:03:00-07:00,61424.4,61433.65,61383.61,61383.61,1.74162582
2024-06-26 09:04:00-07:00,61383.62,61385.21,61354.45,61374.95,1.82278547
2024-06-26 09:05:00-07:00,61374.95,61396.01,61354.32,61386.78,6.8187699
2024-06-26 09:06:00-07:00,61386.78,61413.35,61353.36,61375.18,9.16292206
2024-06-26 09:07:00-07:00,61375.18,61438.92,61356.0,61436.83,16.2682194
2024-06-26 09:08:00-07:00,61438.22,61506.07,61438.22,61487.69,4.19802481
2024-06-26 09:09:00-07:00,61487.69,61508.28,61473.75,61503.8,3.34473049
2024-06-26 09:10:00-07:00,61503.78,61510.01,61463.23,61466.63,9.69493164
2024-06-26 09:11:00-07:00,61466.62,61483.72,61412.08,61453.02,4.49730719
2024-06-26 09:12:00-07:00,61452.13,61452.14,61418.44,61427.12,8.61221976
2024-06-26 09:13:00-07:00,61425.94,61444.29,61385.09,61444.28,10.77984475
2024-06-26 09:14:00-07:00,61444.28,61516.93,61432.73,61510.17,14.73859303
2024-06-26 09:15:00-07:00,61510.17,61524.73,61478.45,61508.94,5.24518506
2024-06-26 09:16:00-07:00,61508.94,61508.94,61445.03,61460.55,6.2413923
2024-06-26 09:17:00-07:00,61454.95,61474.47,61428.49,61462.46,3.42852107
2024-06-26 09:18:00-07:00,61462.46,61486.91,61436.68,61459.7,2.3924033
2024-06-26 09:19:00-07:00,61459.69,61493.64,61436.7,61469.55,20.68163053
2024-06-26 09:20:00-07:00,61469.54,61494.95,61435.31,61482.04,10.1845766
2024-06-26 09:21:00-07:00,61482.05,61518.4,61462.7,61462.7,7.7118672
2024-06-26 09:22:00-07:00,61467.12,61467.12,61400.0,61424.78,7.53547043
2024-06-26 09:23:00-07:00,61420.86,61444.41,61413.79,61435.48,2.85310115
2024-06-26 09:24:00-07:00,61439.6,61441.47,61393.02,61401.61,2.49225538
2024-06-26 09:25:00-07:00,61407.16,61410.37,61375.01,61396.28,1.90836027
2024-06-26 09:26:00-07:00,61396.27,61415.31,61380.0,61414.35,4.07068997
2024-06-26 09:27:00-07:00,61411.71,61472.95,61411.71,61464.6,5.61368411
2024-06-26 09:28:00-07:00,61464.59,61503.67,61460.55,61495.9,3.25343211
2024-06-26 09:29:00-07:00,61495.89,61510.74,61464.56,61481.43,5.18134438
2024-06-26 09:30:00-07:00,61479.9,61494.86,61445.02,61465.75,1.96333265
2024-06-26 09:31:00-07:00,61465.38,61496.49,61423.28,61484.99,1.50832081
2024-06-26 09:32:00-07:00,61484.99,61520.36,61478.98,61487.34,8.23056301
2024-06-26 09:33:00-07:00,61488.15,61504.63,61474.78,61498.36,1.73857211
2024-06-26 09:34:00-07:00,61498.36,61528.08,61498.36,61526.88,0.94433777
2024-06-26 09:35:00-07:00,61526.88,61530.61,61510.52,61527.03,4.86835126
2024-06-26 09:36:00-07:00,61526.67,61538.55,61512.76,61532.38,2.11234339
2024-06-26 09:37:00-07:00,61531.98,61535.28,61525.16,61527.12,1.09503655
2024-06-26 09:38:00-07:00,61527.67,61527.67,61467.21,61470.14,4.97538376
2024-06-26 09:39:00-07:00,61470.14,61478.71,61450.02,61459.89,6.89804003
2024-06-26 09:40:00-07:00,61459.08,61473.35,61436.48,61466.62,4.4471612
2024-06-26 09:41:00-07:00,61466.62,61467.31,61425.91,61434.03,4.86908203
2024-06-26 09:42:00-07:00,61439.05,61443.61,61422.14,61426.12,2.82869913
2024-06-26 09:43:00-07:00,61429.47,61458.62,61408.93,61458.62,6.04519113
2024-06-26 09:44:00-07:00,61460.76,61465.1,61412.01,61435.53,9.38129095
2024-06-26 09:45:00-07:00,61435.53,61447.46,61412.37,61412.37,3.1208664
2024-06-26 09:46:00-07:00,61417.72,61455.48,61378.32,61388.43,16.20013202
2024-06-26 09:47:00-07:00,61388.43,61403.9,61338.95,61338.95,9.00129373
2024-06-26 09:48:00-07:00,61342.82,61342.82,61211.79,61231.79,20.48152137
2024-06-26 09:49:00-07:00,61232.1,61250.71,61150.39,61225.69,22.04232539
2024-06-26 09:50:00-07:00,61222.17,61243.11,61144.56,61170.49,15.33431554
2024-06-26 09:51:00-07:00,61174.82,61245.74,61145.15,61230.44,14.15125813
2024-06-26 09:52:00-07:00,61230.44,61249.59,61214.99,61234.92,7.17312458
2024-06-26 09:53:00-07:00,61236.97,61248.8,61212.44,61228.13,7.25604147
2024-06-26 09:54:00-07:00,61225.08,61225.08,61169.58,61212.76,4.43932965
2024-06-26 09:55:00-07:00,61208.92,61236.94,61198.52,61207.16,5.96481364
2024-06-26 09:56:00-07:00,61207.16,61230.08,61192.41,61195.98,4.44851811
2024-06-26 09:57:00-07:00,61195.52,61237.66,61195.52,61209.02,15.12821168
2024-06-26 09:58:00-07:00,61216.45,61247.61,61216.45,61230.0,8.59922096
2024-06-26 09:59:00-07:00,61230.0,61268.22,61224.67,61248.72,17.71104795
2024-06-26 10:00:00-07:00,61248.71,61248.71,61194.05,61228.05,7.8276801
2024-06-26 10:01:00-07:00,61225.85,61246.64,61106.78,61168.12,108.24705189
2024-06-26 10:02:00-07:00,61172.17,61185.69,61115.02,61172.39,33.58450972
2024-06-26 10:03:00-07:00,61171.58,61175.17,61000.0,61051.46,58.09082563
2024-06-26 10:04:00-07:00,61051.46,61119.82,61032.16,61043.88,50.74469437
2024-06-26 10:05:00-07:00,61043.9,61046.66,60888.36,60913.47,92.10356558
2024-06-26 10:06:00-07:00,60922.95,60960.95,60885.05,60938.66,75.40758602
2024-06-26 10:07:00-07:00,60941.57,60952.36,60882.01,60892.26,27.16590895
2024-06-26 10:08:00-07:00,60888.26,60964.3,60846.76,60878.17,39.32960604
2024-06-26 10:09:00-07:00,60878.49,60904.47,60838.74,60855.51,26.79745189
2024-06-26 10:10:00-07:00,60863.07,60925.06,60808.22,60925.06,12.85223202
2024-06-26 10:11:00-07:00,60929.54,60985.04,60912.47,60950.58,4.67683632
2024-06-26 10:12:00-07:00,60950.57,60963.47,60888.07,60888.07,4.86563197
2024-06-26 10:13:00-07:00,60885.85,60958.88,60881.93,60908.58,5.58974448
2024-06-26 10:14:00-07:00,60908.58,60932.18,60879.2,60896.82,4.69560897
2024-06-26 10:15:00-07:00,60896.82,60960.81,60888.75,60954.49,4.7029857
2024-06-26 10:16:00-07:00,60960.91,60999.76,60948.51,60990.97,4.81536614
2024-06-26 10:17:00-07:00,60990.96,60990.97,60946.21,60948.82,3.54420058
2024-06-26 10:18:00-07:00,60951.8,60967.61,60900.0,60930.01,3.92500907
2024-06-26 10:19:00-07:00,60929.9,60929.9,60820.64,60822.18,11.10859212
2024-06-26 10:20:00-07:00,60824.88,60871.67,60808.04,60832.4,13.16328833
2024-06-26 10:21:00-07:00,60832.4,60921.74,60826.28,60910.48,10.81615206
2024-06-26 10:22:00-07:00,60908.7,60994.87,60900.51,60993.92,8.33130891
2024-06-26 10:23:00-07:00,60993.17,60993.17,60906.19,60932.8,6.78513467
2024-06-26 10:24:00-07:00,60941.95,60972.32,60934.57,60961.18,7.39073613
2024-06-26 10:25:00-07:00,60957.37,61044.96,60934.7,60986.05,12.2208566
2024-06-26 10:26:00-07:00,60984.24,61022.97,60964.68,61011.82,5.49171499
2024-06-26 10:27:00-07:00,61007.56,61015.03,60970.73,60994.6,4.7909553
2024-06-26 10:28:00-07:00,60994.95,61048.86,60994.95,61048.86,11.65621319
2024-06-26 10:29:00-07:00,61047.24,61147.34,61047.24,61134.77,31.43779204
2024-06-26 10:30:00-07:00,61126.7,61216.16,61105.47,61216.16,19.61024755
2024-06-26 10:31:00-07:00,61213.96,61244.03,61152.24,61235.27,32.53655125
2024-06-26 10:32:00-07:00,61233.24,61350.28,61225.26,61277.87,49.71306151
2024-06-26 10:33:00-07:00,61277.32,61289.58,61205.34,61231.55,12.80130215
2024-06-26 10:34:00-07:00,61232.07,61244.26,61190.02,61219.67,10.03462574
2024-06-26 10:35:00-07:00,61219.68,61230.37,61178.57,61202.88,2.20946908
2024-06-26 10:36:00-07:00,61212.07,61216.21,61138.75,61142.98,5.78708501
2024-06-26 10:37:00-07:00,61142.98,61146.79,61073.8,61078.82,4.9207207
2024-06-26 10:38:00-07:00,61078.81,61113.59,61073.52,61091.57,6.03657632
2024-06-26 10:39:00-07:00,61091.88,61129.45,61085.78,61106.51,22.95221955
2024-06-26 10:40:00-07:00,61106.51,61117.98,61069.34,61078.73,7.78364961
2024-06-26 10:41:00-07:00,61078.15,61086.34,60925.18,60951.22,65.23915647
2024-06-26 10:42:00-07:00,60950.32,61005.53,60950.32,61003.03,6.24383376
2024-06-26 10:43:00-07:00,61003.05,61018.24,60961.13,61018.24,3.7531389
2024-06-26 10:44:00-07:00,61018.28,61018.29,60984.66,60991.17,10.62458782
2024-06-26 10:45:00-07:00,60989.33,61000.88,60952.01,61000.87,6.39765171
2024-06-26 10:46:00-07:00,61026.87,61058.19,61015.73,61016.66,12.30737223
2024-06-26 10:47:00-07:00,61016.66,61049.88,61003.51,61033.72,10.64115984
2024-06-26 10:48:00-07:00,61033.72,61080.58,61033.72,61059.44,5.87440309
2024-06-26 10:49:00-07:00,61061.86,61071.49,61020.62,61045.12,8.45608143
2024-06-26 10:50:00-07:00,61045.14,61071.51,61021.85,61071.51,3.77920068
2024-06-26 10:51:00-07:00,61071.51,61107.6,61042.78,61043.59,5.25901587
2024-06-26 10:52:00-07:00,61043.59,61100.35,61043.59,61094.35,9.61182426
2024-06-26 10:53:00-07:00,61094.35,61094.35,61033.4,61060.81,5.82884408
2024-06-26 10:54:00-07:00,61060.65,61072.66,61048.31,61058.51,2.41757871
2024-06-26 10:55:00-07:00,61052.99,61076.94,61046.04,61070.83,7.77399369
2024-06-26 10:56:00-07:00,61070.83,61105.61,61070.83,61080.66,2.67450898
2024-06-26 10:57:00-07:00,61080.66,61136.91,61080.66,61130.23,4.95686213
2024-06-26 10:58:00-07:00,61130.23,61188.35,61105.88,61180.25,82.11522467
2024-06-26 10:59:00-07:00,61188.25,61208.68,61188.25,61205.21,2.89494274
2024-06-26 11:00:00-07:00,61212.01,61214.88,61135.18,61135.18,7.67815355
2024-06-26 11:01:00-07:00,61133.83,61163.97,61102.95,61114.15,8.57215462
2024-06-26 11:02:00-07:00,61087.98,61114.15,61064.44,61093.55,79.03420706
2024-06-26 11:03:00-07:00,61093.55,61100.09,61073.41,61080.64,2.76483376
2024-06-26 11:04:00-07:00,61079.83,61125.62,61064.7,61089.17,10.19166562
2024-06-26 11:05:00-07:00,61089.18,61099.47,61069.57,61091.61,2.98364497
2024-06-26 11:06:00-07:00,61091.61,61104.0,61041.6,61052.08,4.35033055
2024-06-26 11:07:00-07:00,61053.33,61057.48,60995.84,60999.91,17.34869978
2024-06-26 11:08:00-07:00,60999.72,61046.36,60995.86,61046.35,4.36877531
2024-06-26 11:09:00-07:00,61046.36,61080.03,61046.36,61071.52,2.77679034
